user_id,rank,movie_id,title,avg_rating,fav_genre
464,2,513,"Third Man, The (1949)",4.3333,Thriller
464,3,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
464,4,98,"Silence of the Lambs, The (1991)",4.2897,Thriller
464,5,480,North by Northwest (1959),4.2849,Thriller
465,1,1449,Pather Panchali (1955),4.625,Drama
465,2,483,Casablanca (1942),4.4568,Drama
465,3,178,12 Angry Men (1957),4.344,Drama
465,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
465,5,427,To Kill a Mockingbird (1962),4.2922,Drama
466,1,515,"Boot, Das (1981)",4.204,Action
466,2,498,"African Queen, The (1951)",4.1842,Action
466,3,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
466,4,435,Butch Cassidy and the Sundance Kid (1969),3.9491,Action
466,5,28,Apollo 13 (1995),3.9312,Action
467,1,1449,Pather Panchali (1955),4.625,Drama
467,2,318,Schindler's List (1993),4.4664,Drama
467,3,483,Casablanca (1942),4.4568,Drama
467,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
467,5,178,12 Angry Men (1957),4.344,Drama
468,1,1449,Pather Panchali (1955),4.625,Drama
468,2,483,Casablanca (1942),4.4568,Drama
468,3,134,Citizen Kane (1941),4.2929,Drama
468,4,272,Good Will Hunting (1997),4.2626,Drama
468,5,1524,Kaspar Hauser (1993),4.25,Drama
469,1,1449,Pather Panchali (1955),4.625,Drama
469,2,318,Schindler's List (1993),4.4664,Drama
469,3,178,12 Angry Men (1957),4.344,Drama
469,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
469,5,427,To Kill a Mockingbird (1962),4.2922,Drama
470,1,1449,Pather Panchali (1955),4.625,Drama
470,2,318,Schindler's List (1993),4.4664,Drama
470,3,483,Casablanca (1942),4.4568,Drama
470,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
470,5,178,12 Angry Men (1957),4.344,Drama
471,1,132,"Wizard of Oz, The (1939)",4.0772,Childrens
471,2,500,Fly Away Home (1996),3.9032,Childrens
471,3,423,E.T. the Extra-Terrestrial (1982),3.8333,Childrens
471,4,419,Mary Poppins (1964),3.7247,Childrens
471,5,1063,"Little Princess, A (1995)",3.6585,Childrens
472,1,127,"Godfather, The (1972)",4.2833,Action
472,2,515,"Boot, Das (1981)",4.204,Action
472,3,187,"Godfather: Part II, The (1974)",4.1866,Action
472,4,498,"African Queen, The (1951)",4.1842,Action
472,5,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
473,1,1449,Pather Panchali (1955),4.625,Drama
473,2,318,Schindler's List (1993),4.4664,Drama
473,3,483,Casablanca (1942),4.4568,Drama
473,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
473,5,178,12 Angry Men (1957),4.344,Drama
474,1,1449,Pather Panchali (1955),4.625,Drama
474,2,272,Good Will Hunting (1997),4.2626,Drama
474,3,1524,Kaspar Hauser (1993),4.25,Drama
474,4,1396,Stonewall (1995),4.2,Drama
474,5,223,Sling Blade (1996),4.1985,Drama
475,1,1449,Pather Panchali (1955),4.625,Drama
475,2,318,Schindler's List (1993),4.4664,Drama
475,3,483,Casablanca (1942),4.4568,Drama
475,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
475,5,178,12 Angry Men (1957),4.344,Drama
476,1,408,"Close Shave, A (1995)",4.4911,Comedy
476,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
476,3,480,North by Northwest (1959),4.2849,Comedy
476,4,251,Shall We Dance? (1996),4.2609,Comedy
476,5,316,As Good As It Gets (1997),4.1964,Comedy
477,1,483,Casablanca (1942),4.4568,Romance
477,2,50,Star Wars (1977),4.3585,Romance
477,3,313,Titanic (1997),4.2457,Romance
477,4,172,"Empire Strikes Back, The (1980)",4.2044,Romance
477,5,966,"Affair to Remember, An (1957)",4.1923,Romance
478,1,408,"Close Shave, A (1995)",4.4911,Comedy
478,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
478,3,480,North by Northwest (1959),4.2849,Comedy
478,4,251,Shall We Dance? (1996),4.2609,Comedy
478,5,316,As Good As It Gets (1997),4.1964,Comedy
479,1,313,Titanic (1997),4.2457,Action
479,2,515,"Boot, Das (1981)",4.204,Action
479,3,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
479,4,435,Butch Cassidy and the Sundance Kid (1969),3.9491,Action
479,5,186,"Blues Brothers, The (1980)",3.8367,Action
480,1,1449,Pather Panchali (1955),4.625,Drama
480,2,318,Schindler's List (1993),4.4664,Drama
480,3,178,12 Angry Men (1957),4.344,Drama
480,4,134,Citizen Kane (1941),4.2929,Drama
480,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
481,1,408,"Close Shave, A (1995)",4.4911,Comedy
481,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
481,3,480,North by Northwest (1959),4.2849,Comedy
481,4,251,Shall We Dance? (1996),4.2609,Comedy
481,5,316,As Good As It Gets (1997),4.1964,Comedy
482,1,174,Raiders of the Lost Ark (1981),4.2524,Action
482,2,172,"Empire Strikes Back, The (1980)",4.2044,Action
482,3,515,"Boot, Das (1981)",4.204,Action
482,4,187,"Godfather: Part II, The (1974)",4.1866,Action
482,5,498,"African Queen, The (1951)",4.1842,Action
483,1,127,"Godfather, The (1972)",4.2833,Action
483,2,174,Raiders of the Lost Ark (1981),4.2524,Action
483,3,172,"Empire Strikes Back, The (1980)",4.2044,Action
483,4,187,"Godfather: Part II, The (1974)",4.1866,Action
483,5,498,"African Queen, The (1951)",4.1842,Action
484,1,127,"Godfather, The (1972)",4.2833,Action
484,2,515,"Boot, Das (1981)",4.204,Action
484,3,187,"Godfather: Part II, The (1974)",4.1866,Action
484,4,498,"African Queen, The (1951)",4.1842,Action
484,5,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
485,1,1449,Pather Panchali (1955),4.625,Drama
485,2,318,Schindler's List (1993),4.4664,Drama
485,3,483,Casablanca (1942),4.4568,Drama
485,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
485,5,178,12 Angry Men (1957),4.344,Drama
486,1,1449,Pather Panchali (1955),4.625,Drama
486,2,318,Schindler's List (1993),4.4664,Drama
486,3,483,Casablanca (1942),4.4568,Drama
486,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
486,5,178,12 Angry Men (1957),4.344,Drama
487,1,1449,Pather Panchali (1955),4.625,Drama
487,2,483,Casablanca (1942),4.4568,Drama
487,3,134,Citizen Kane (1941),4.2929,Drama
487,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
487,5,427,To Kill a Mockingbird (1962),4.2922,Drama
488,1,1449,Pather Panchali (1955),4.625,Drama
488,2,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
488,3,427,To Kill a Mockingbird (1962),4.2922,Drama
488,4,285,Secrets & Lies (1996),4.2654,Drama
488,5,272,Good Will Hunting (1997),4.2626,Drama
489,1,1449,Pather Panchali (1955),4.625,Drama
489,2,318,Schindler's List (1993),4.4664,Drama
489,3,483,Casablanca (1942),4.4568,Drama
489,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
489,5,178,12 Angry Men (1957),4.344,Drama
490,1,1449,Pather Panchali (1955),4.625,Drama
490,2,318,Schindler's List (1993),4.4664,Drama
490,3,483,Casablanca (1942),4.4568,Drama
490,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
490,5,178,12 Angry Men (1957),4.344,Drama
491,1,1449,Pather Panchali (1955),4.625,Drama
491,2,318,Schindler's List (1993),4.4664,Drama
491,3,483,Casablanca (1942),4.4568,Drama
491,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
491,5,178,12 Angry Men (1957),4.344,Drama
492,1,1449,Pather Panchali (1955),4.625,Drama
492,2,178,12 Angry Men (1957),4.344,Drama
492,3,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
492,4,427,To Kill a Mockingbird (1962),4.2922,Drama
492,5,357,One Flew Over the Cuckoo's Nest (1975),4.2917,Drama
493,1,313,Titanic (1997),4.2457,Action
493,2,515,"Boot, Das (1981)",4.204,Action
493,3,187,"Godfather: Part II, The (1974)",4.1866,Action
493,4,498,"African Queen, The (1951)",4.1842,Action
493,5,651,Glory (1989),4.076,Action
494,1,1449,Pather Panchali (1955),4.625,Drama
494,2,318,Schindler's List (1993),4.4664,Drama
494,3,483,Casablanca (1942),4.4568,Drama
494,4,178,12 Angry Men (1957),4.344,Drama
494,5,134,Citizen Kane (1941),4.2929,Drama
495,1,313,Titanic (1997),4.2457,Action
495,2,515,"Boot, Das (1981)",4.204,Action
495,3,187,"Godfather: Part II, The (1974)",4.1866,Action
495,4,22,Braveheart (1995),4.1515,Action
495,5,651,Glory (1989),4.076,Action
496,1,1449,Pather Panchali (1955),4.625,Drama
496,2,178,12 Angry Men (1957),4.344,Drama
496,3,134,Citizen Kane (1941),4.2929,Drama
496,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
496,5,427,To Kill a Mockingbird (1962),4.2922,Drama
497,1,313,Titanic (1997),4.2457,Action
497,2,515,"Boot, Das (1981)",4.204,Action
497,3,498,"African Queen, The (1951)",4.1842,Action
497,4,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
497,5,435,Butch Cassidy and the Sundance Kid (1969),3.9491,Action
498,1,1449,Pather Panchali (1955),4.625,Drama
498,2,318,Schindler's List (1993),4.4664,Drama
498,3,178,12 Angry Men (1957),4.344,Drama
498,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
498,5,427,To Kill a Mockingbird (1962),4.2922,Drama
499,1,1449,Pather Panchali (1955),4.625,Drama
499,2,64,"Shawshank Redemption, The (1994)",4.4452,Drama
499,3,178,12 Angry Men (1957),4.344,Drama
499,4,134,Citizen Kane (1941),4.2929,Drama
499,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
500,1,1449,Pather Panchali (1955),4.625,Drama
500,2,318,Schindler's List (1993),4.4664,Drama
500,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
500,4,178,12 Angry Men (1957),4.344,Drama
500,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
501,1,1449,Pather Panchali (1955),4.625,Drama
501,2,318,Schindler's List (1993),4.4664,Drama
501,3,483,Casablanca (1942),4.4568,Drama
501,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
501,5,178,12 Angry Men (1957),4.344,Drama
502,1,408,"Close Shave, A (1995)",4.4911,Thriller
502,2,603,Rear Window (1954),4.3876,Thriller
502,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
502,4,513,"Third Man, The (1949)",4.3333,Thriller
502,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
503,1,1449,Pather Panchali (1955),4.625,Drama
503,2,483,Casablanca (1942),4.4568,Drama
503,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
503,4,178,12 Angry Men (1957),4.344,Drama
503,5,357,One Flew Over the Cuckoo's Nest (1975),4.2917,Drama
504,1,1449,Pather Panchali (1955),4.625,Drama
504,2,483,Casablanca (1942),4.4568,Drama
504,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
504,4,178,12 Angry Men (1957),4.344,Drama
504,5,134,Citizen Kane (1941),4.2929,Drama
505,1,1449,Pather Panchali (1955),4.625,Drama
505,2,318,Schindler's List (1993),4.4664,Drama
505,3,483,Casablanca (1942),4.4568,Drama
505,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
505,5,178,12 Angry Men (1957),4.344,Drama
506,1,408,"Close Shave, A (1995)",4.4911,Comedy
506,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
506,3,480,North by Northwest (1959),4.2849,Comedy
506,4,251,Shall We Dance? (1996),4.2609,Comedy
506,5,316,As Good As It Gets (1997),4.1964,Comedy
507,1,127,"Godfather, The (1972)",4.2833,Action
507,2,174,Raiders of the Lost Ark (1981),4.2524,Action
507,3,172,"Empire Strikes Back, The (1980)",4.2044,Action
507,4,515,"Boot, Das (1981)",4.204,Action
507,5,187,"Godfather: Part II, The (1974)",4.1866,Action
508,1,408,"Close Shave, A (1995)",4.4911,Comedy
508,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
508,3,480,North by Northwest (1959),4.2849,Comedy
508,4,251,Shall We Dance? (1996),4.2609,Comedy
508,5,316,As Good As It Gets (1997),4.1964,Comedy
509,1,127,"Godfather, The (1972)",4.2833,Action
509,2,174,Raiders of the Lost Ark (1981),4.2524,Action
509,3,313,Titanic (1997),4.2457,Action
509,4,172,"Empire Strikes Back, The (1980)",4.2044,Action
509,5,515,"Boot, Das (1981)",4.204,Action
510,1,1449,Pather Panchali (1955),4.625,Drama
510,2,318,Schindler's List (1993),4.4664,Drama
510,3,483,Casablanca (1942),4.4568,Drama
510,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
510,5,178,12 Angry Men (1957),4.344,Drama
511,1,408,"Close Shave, A (1995)",4.4911,Thriller
511,2,603,Rear Window (1954),4.3876,Thriller
511,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
511,4,513,"Third Man, The (1949)",4.3333,Thriller
511,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
512,1,1449,Pather Panchali (1955),4.625,Drama
512,2,483,Casablanca (1942),4.4568,Drama
512,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
512,4,178,12 Angry Men (1957),4.344,Drama
512,5,134,Citizen Kane (1941),4.2929,Drama
513,1,174,Raiders of the Lost Ark (1981),4.2524,Action
513,2,313,Titanic (1997),4.2457,Action
513,3,172,"Empire Strikes Back, The (1980)",4.2044,Action
513,4,515,"Boot, Das (1981)",4.204,Action
513,5,187,"Godfather: Part II, The (1974)",4.1866,Action
514,1,1449,Pather Panchali (1955),4.625,Drama
514,2,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
514,3,427,To Kill a Mockingbird (1962),4.2922,Drama
514,4,127,"Godfather, The (1972)",4.2833,Drama
514,5,285,Secrets & Lies (1996),4.2654,Drama
515,1,1449,Pather Panchali (1955),4.625,Drama
515,2,318,Schindler's List (1993),4.4664,Drama
515,3,483,Casablanca (1942),4.4568,Drama
515,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
515,5,178,12 Angry Men (1957),4.344,Drama
516,1,1449,Pather Panchali (1955),4.625,Drama
516,2,318,Schindler's List (1993),4.4664,Drama
516,3,483,Casablanca (1942),4.4568,Drama
516,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
516,5,178,12 Angry Men (1957),4.344,Drama
517,1,174,Raiders of the Lost Ark (1981),4.2524,Action
517,2,313,Titanic (1997),4.2457,Action
517,3,172,"Empire Strikes Back, The (1980)",4.2044,Action
517,4,515,"Boot, Das (1981)",4.204,Action
517,5,187,"Godfather: Part II, The (1974)",4.1866,Action
518,1,1449,Pather Panchali (1955),4.625,Drama
518,2,318,Schindler's List (1993),4.4664,Drama
518,3,483,Casablanca (1942),4.4568,Drama
518,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
518,5,178,12 Angry Men (1957),4.344,Drama
519,1,1449,Pather Panchali (1955),4.625,Drama
519,2,318,Schindler's List (1993),4.4664,Drama
519,3,483,Casablanca (1942),4.4568,Drama
519,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
519,5,178,12 Angry Men (1957),4.344,Drama
520,1,1449,Pather Panchali (1955),4.625,Drama
520,2,318,Schindler's List (1993),4.4664,Drama
520,3,483,Casablanca (1942),4.4568,Drama
520,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
520,5,178,12 Angry Men (1957),4.344,Drama
521,1,313,Titanic (1997),4.2457,Action
521,2,515,"Boot, Das (1981)",4.204,Action
521,3,187,"Godfather: Part II, The (1974)",4.1866,Action
521,4,498,"African Queen, The (1951)",4.1842,Action
521,5,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
522,1,1449,Pather Panchali (1955),4.625,Drama
522,2,483,Casablanca (1942),4.4568,Drama
522,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
522,4,178,12 Angry Men (1957),4.344,Drama
522,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
523,1,480,North by Northwest (1959),4.2849,Comedy
523,2,251,Shall We Dance? (1996),4.2609,Comedy
523,3,316,As Good As It Gets (1997),4.1964,Comedy
523,4,170,Cinema Paradiso (1988),4.1736,Comedy
523,5,173,"Princess Bride, The (1987)",4.1728,Comedy
524,1,1449,Pather Panchali (1955),4.625,Drama
524,2,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
524,3,427,To Kill a Mockingbird (1962),4.2922,Drama
524,4,357,One Flew Over the Cuckoo's Nest (1975),4.2917,Drama
524,5,272,Good Will Hunting (1997),4.2626,Drama
525,1,1449,Pather Panchali (1955),4.625,Drama
525,2,318,Schindler's List (1993),4.4664,Drama
525,3,483,Casablanca (1942),4.4568,Drama
525,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
525,5,178,12 Angry Men (1957),4.344,Drama
526,1,1449,Pather Panchali (1955),4.625,Drama
526,2,318,Schindler's List (1993),4.4664,Drama
526,3,483,Casablanca (1942),4.4568,Drama
526,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
526,5,178,12 Angry Men (1957),4.344,Drama
527,1,1449,Pather Panchali (1955),4.625,Drama
527,2,483,Casablanca (1942),4.4568,Drama
527,3,178,12 Angry Men (1957),4.344,Drama
527,4,98,"Silence of the Lambs, The (1991)",4.2897,Drama
527,5,272,Good Will Hunting (1997),4.2626,Drama
528,1,408,"Close Shave, A (1995)",4.4911,Comedy
528,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
528,3,480,North by Northwest (1959),4.2849,Comedy
528,4,251,Shall We Dance? (1996),4.2609,Comedy
528,5,316,As Good As It Gets (1997),4.1964,Comedy
529,1,408,"Close Shave, A (1995)",4.4911,Thriller
529,2,603,Rear Window (1954),4.3876,Thriller
529,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
529,4,513,"Third Man, The (1949)",4.3333,Thriller
529,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
530,1,1449,Pather Panchali (1955),4.625,Drama
530,2,318,Schindler's List (1993),4.4664,Drama
530,3,134,Citizen Kane (1941),4.2929,Drama
530,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
530,5,427,To Kill a Mockingbird (1962),4.2922,Drama
531,1,1449,Pather Panchali (1955),4.625,Drama
531,2,318,Schindler's List (1993),4.4664,Drama
531,3,483,Casablanca (1942),4.4568,Drama
531,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
531,5,178,12 Angry Men (1957),4.344,Drama
532,1,1449,Pather Panchali (1955),4.625,Drama
532,2,64,"Shawshank Redemption, The (1994)",4.4452,Drama
532,3,178,12 Angry Men (1957),4.344,Drama
532,4,134,Citizen Kane (1941),4.2929,Drama
532,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
533,1,1449,Pather Panchali (1955),4.625,Drama
533,2,178,12 Angry Men (1957),4.344,Drama
533,3,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
533,4,285,Secrets & Lies (1996),4.2654,Drama
533,5,272,Good Will Hunting (1997),4.2626,Drama
534,1,408,"Close Shave, A (1995)",4.4911,Comedy
534,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
534,3,480,North by Northwest (1959),4.2849,Comedy
534,4,251,Shall We Dance? (1996),4.2609,Comedy
534,5,316,As Good As It Gets (1997),4.1964,Comedy
535,1,1449,Pather Panchali (1955),4.625,Drama
535,2,127,"Godfather, The (1972)",4.2833,Drama
535,3,272,Good Will Hunting (1997),4.2626,Drama
535,4,1524,Kaspar Hauser (1993),4.25,Drama
535,5,313,Titanic (1997),4.2457,Drama
536,1,1449,Pather Panchali (1955),4.625,Drama
536,2,64,"Shawshank Redemption, The (1994)",4.4452,Drama
536,3,178,12 Angry Men (1957),4.344,Drama
536,4,134,Citizen Kane (1941),4.2929,Drama
536,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
537,1,1449,Pather Panchali (1955),4.625,Drama
537,2,1524,Kaspar Hauser (1993),4.25,Drama
537,3,1396,Stonewall (1995),4.2,Drama
537,4,223,Sling Blade (1996),4.1985,Drama
537,5,316,As Good As It Gets (1997),4.1964,Drama
538,1,1449,Pather Panchali (1955),4.625,Drama
538,2,64,"Shawshank Redemption, The (1994)",4.4452,Drama
538,3,178,12 Angry Men (1957),4.344,Drama
538,4,134,Citizen Kane (1941),4.2929,Drama
538,5,427,To Kill a Mockingbird (1962),4.2922,Drama
539,1,1449,Pather Panchali (1955),4.625,Drama
539,2,318,Schindler's List (1993),4.4664,Drama
539,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
539,4,178,12 Angry Men (1957),4.344,Drama
539,5,134,Citizen Kane (1941),4.2929,Drama
540,1,1449,Pather Panchali (1955),4.625,Drama
540,2,318,Schindler's List (1993),4.4664,Drama
540,3,483,Casablanca (1942),4.4568,Drama
540,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
540,5,178,12 Angry Men (1957),4.344,Drama
541,1,408,"Close Shave, A (1995)",4.4911,Comedy
541,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
541,3,480,North by Northwest (1959),4.2849,Comedy
541,4,251,Shall We Dance? (1996),4.2609,Comedy
541,5,316,As Good As It Gets (1997),4.1964,Comedy
542,1,408,"Close Shave, A (1995)",4.4911,Comedy
542,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
542,3,480,North by Northwest (1959),4.2849,Comedy
542,4,251,Shall We Dance? (1996),4.2609,Comedy
542,5,316,As Good As It Gets (1997),4.1964,Comedy
543,1,1449,Pather Panchali (1955),4.625,Drama
543,2,483,Casablanca (1942),4.4568,Drama
543,3,178,12 Angry Men (1957),4.344,Drama
543,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
543,5,427,To Kill a Mockingbird (1962),4.2922,Drama
544,1,1449,Pather Panchali (1955),4.625,Drama
544,2,318,Schindler's List (1993),4.4664,Drama
544,3,483,Casablanca (1942),4.4568,Drama
544,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
544,5,178,12 Angry Men (1957),4.344,Drama
545,1,127,"Godfather, The (1972)",4.2833,Action
545,2,313,Titanic (1997),4.2457,Action
545,3,515,"Boot, Das (1981)",4.204,Action
545,4,187,"Godfather: Part II, The (1974)",4.1866,Action
545,5,498,"African Queen, The (1951)",4.1842,Action
546,1,127,"Godfather, The (1972)",4.2833,Action
546,2,174,Raiders of the Lost Ark (1981),4.2524,Action
546,3,172,"Empire Strikes Back, The (1980)",4.2044,Action
546,4,515,"Boot, Das (1981)",4.204,Action
546,5,187,"Godfather: Part II, The (1974)",4.1866,Action
547,1,1449,Pather Panchali (1955),4.625,Drama
547,2,318,Schindler's List (1993),4.4664,Drama
547,3,483,Casablanca (1942),4.4568,Drama
547,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
547,5,178,12 Angry Men (1957),4.344,Drama
548,1,408,"Close Shave, A (1995)",4.4911,Thriller
548,2,513,"Third Man, The (1949)",4.3333,Thriller
548,3,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
548,4,480,North by Northwest (1959),4.2849,Thriller
548,5,479,Vertigo (1958),4.2514,Thriller
549,1,174,Raiders of the Lost Ark (1981),4.2524,Action
549,2,313,Titanic (1997),4.2457,Action
549,3,172,"Empire Strikes Back, The (1980)",4.2044,Action
549,4,187,"Godfather: Part II, The (1974)",4.1866,Action
549,5,498,"African Queen, The (1951)",4.1842,Action
550,1,127,"Godfather, The (1972)",4.2833,Action
550,2,174,Raiders of the Lost Ark (1981),4.2524,Action
550,3,172,"Empire Strikes Back, The (1980)",4.2044,Action
550,4,515,"Boot, Das (1981)",4.204,Action
550,5,187,"Godfather: Part II, The (1974)",4.1866,Action
551,1,1449,Pather Panchali (1955),4.625,Drama
551,2,483,Casablanca (1942),4.4568,Drama
551,3,178,12 Angry Men (1957),4.344,Drama
551,4,134,Citizen Kane (1941),4.2929,Drama
551,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
552,1,408,"Close Shave, A (1995)",4.4911,Comedy
552,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
552,3,480,North by Northwest (1959),4.2849,Comedy
552,4,251,Shall We Dance? (1996),4.2609,Comedy
552,5,316,As Good As It Gets (1997),4.1964,Comedy
553,1,1449,Pather Panchali (1955),4.625,Drama
553,2,318,Schindler's List (1993),4.4664,Drama
553,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
553,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
553,5,357,One Flew Over the Cuckoo's Nest (1975),4.2917,Drama
554,1,1449,Pather Panchali (1955),4.625,Drama
554,2,483,Casablanca (1942),4.4568,Drama
554,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
554,4,178,12 Angry Men (1957),4.344,Drama
554,5,134,Citizen Kane (1941),4.2929,Drama
555,1,408,"Close Shave, A (1995)",4.4911,Comedy
555,2,251,Shall We Dance? (1996),4.2609,Comedy
555,3,316,As Good As It Gets (1997),4.1964,Comedy
555,4,170,Cinema Paradiso (1988),4.1736,Comedy
555,5,173,"Princess Bride, The (1987)",4.1728,Comedy
556,1,1449,Pather Panchali (1955),4.625,Drama
556,2,483,Casablanca (1942),4.4568,Drama
556,3,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
556,4,357,One Flew Over the Cuckoo's Nest (1975),4.2917,Drama
556,5,98,"Silence of the Lambs, The (1991)",4.2897,Drama
557,1,1449,Pather Panchali (1955),4.625,Drama
557,2,318,Schindler's List (1993),4.4664,Drama
557,3,483,Casablanca (1942),4.4568,Drama
557,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
557,5,178,12 Angry Men (1957),4.344,Drama
558,1,1449,Pather Panchali (1955),4.625,Drama
558,2,318,Schindler's List (1993),4.4664,Drama
558,3,483,Casablanca (1942),4.4568,Drama
558,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
558,5,178,12 Angry Men (1957),4.344,Drama
559,1,1449,Pather Panchali (1955),4.625,Drama
559,2,483,Casablanca (1942),4.4568,Drama
559,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
559,4,178,12 Angry Men (1957),4.344,Drama
559,5,134,Citizen Kane (1941),4.2929,Drama
560,1,1449,Pather Panchali (1955),4.625,Drama
560,2,64,"Shawshank Redemption, The (1994)",4.4452,Drama
560,3,178,12 Angry Men (1957),4.344,Drama
560,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
560,5,427,To Kill a Mockingbird (1962),4.2922,Drama
561,1,134,Citizen Kane (1941),4.2929,Drama
561,2,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
561,3,127,"Godfather, The (1972)",4.2833,Drama
561,4,272,Good Will Hunting (1997),4.2626,Drama
561,5,313,Titanic (1997),4.2457,Drama
562,1,1449,Pather Panchali (1955),4.625,Drama
562,2,64,"Shawshank Redemption, The (1994)",4.4452,Drama
562,3,178,12 Angry Men (1957),4.344,Drama
562,4,134,Citizen Kane (1941),4.2929,Drama
562,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
563,1,408,"Close Shave, A (1995)",4.4911,Comedy
563,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
563,3,480,North by Northwest (1959),4.2849,Comedy
563,4,251,Shall We Dance? (1996),4.2609,Comedy
563,5,316,As Good As It Gets (1997),4.1964,Comedy
564,1,174,Raiders of the Lost Ark (1981),4.2524,Action
564,2,172,"Empire Strikes Back, The (1980)",4.2044,Action
564,3,515,"Boot, Das (1981)",4.204,Action
564,4,187,"Godfather: Part II, The (1974)",4.1866,Action
564,5,498,"African Queen, The (1951)",4.1842,Action
